"","mean_temp_AG","mean_temp_HB","mcse_temp_AG","mcse_temp_HB","rhat_temp_AG","rhat_temp_HB","ess_temp_AG","ess_temp_HB","eff_temp_AG","eff_temp_HB"
"1",6.14416797492713,6.18814193254,0.0123991683475247,0.0403079392840537,1.00002600127521,1.00044649190068,55016.136551292,5217.17485062656,79.2058366956552,1.8145129917929
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
