"","mean_temp_AG","mean_temp_HB","mcse_temp_AG","mcse_temp_HB","rhat_temp_AG","rhat_temp_HB","ess_temp_AG","ess_temp_HB","eff_temp_AG","eff_temp_HB"
"1",24.0273267908693,24.1999600696739,0.0753627172254676,0.243533586218571,1.00039887032063,1.00266859165236,9530.70728751403,1195.34858067568,13.7212042198772,0.415737557482235
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
