"","mean_temp_AG","mean_temp_HB","mcse_temp_AG","mcse_temp_HB","rhat_temp_AG","rhat_temp_HB","ess_temp_AG","ess_temp_HB","eff_temp_AG","eff_temp_HB"
"1",37.3523703381822,37.1199612747386,0.169481760796812,0.441318429283837,1.00044623108143,1.00597116090709,4094.40953232183,727.39957999285,5.89465478877943,0.252986726707696
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
