"","mean_temp_AG","mean_temp_HB","mcse_temp_AG","mcse_temp_HB","rhat_temp_AG","rhat_temp_HB","ess_temp_AG","ess_temp_HB","eff_temp_AG","eff_temp_HB"
"1",118.375233408294,115.531120734255,2.18987020601758,4.33964186852749,1.04351642328424,1.10097095296655,113.569029909564,28.1768503132968,0.16350348462427,0.00979979824811522
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
