"","mean_temp_AG","mean_temp_HB","mcse_temp_AG","mcse_temp_HB","rhat_temp_AG","rhat_temp_HB","ess_temp_AG","ess_temp_HB","eff_temp_AG","eff_temp_HB"
"1",97.018621766651,95.9430120878785,1.53322456950773,1.93413464826159,1.01192966678052,1.03145182215155,238.24256041308,192.135029508924,0.342993938086516,0.0668238112013029
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
