"","mean_temp_AG","mean_temp_HB","mcse_temp_AG","mcse_temp_HB","rhat_temp_AG","rhat_temp_HB","ess_temp_AG","ess_temp_HB","eff_temp_AG","eff_temp_HB"
"1",2.92136817814579,2.8659185779307,0.0122310645348714,0.031095875333786,1.00023710033046,1.00057592045645,24785.339202742,3859.60900574531,300.057373946663,80.4554533007713
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
