"","mean_temp_AG","mean_temp_HB","mcse_temp_AG","mcse_temp_HB","rhat_temp_AG","rhat_temp_HB","ess_temp_AG","ess_temp_HB","eff_temp_AG","eff_temp_HB"
"1",127.017574760263,120.385766341751,4.36158086682916,6.2228220039929,1.10486788529673,1.16333719992843,31.0649037707915,17.2852686438221,0.0447236365414643,0.0060117487756959
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
