"","mean_temp_AG","mean_temp_HB","mean_AG","mcse_temp_AG","mcse_temp_HB","mcse_AG","rhat_temp_AG","rhat_temp_HB","rhat_AG","ess_temp_AG","ess_temp_HB","ess_AG","eff_temp_AG","eff_temp_HB","eff_AG"
"1",97.018621766651,95.9430120878785,107.866170873514,1.53322456950773,1.93413464826159,5.40227216471692,1.01192966678052,1.03145182215155,1.12179894513717,238.24256041308,192.135029508924,27.0270795049199,0.308517232715479,0.0653727299822472,0.0386170094730058
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
