"","mean_temp_AG","mean_temp_HB","mean_AG","mcse_temp_AG","mcse_temp_HB","mcse_AG","rhat_temp_AG","rhat_temp_HB","rhat_AG","ess_temp_AG","ess_temp_HB","ess_AG","eff_temp_AG","eff_temp_HB","eff_AG"
"1",118.375233408294,115.531120734255,149.342578132609,2.18987020601758,4.33964186852749,10.0582318472236,1.04351642328424,1.10097095296655,1.44877719676991,113.569029909564,28.1768503132968,8.06358129596106,0.147068612632139,0.00958699531256374,0.0115214592548113
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
