"","mean_temp_AG","mean_temp_HB","mean_AG","mcse_temp_AG","mcse_temp_HB","mcse_AG","rhat_temp_AG","rhat_temp_HB","rhat_AG","ess_temp_AG","ess_temp_HB","ess_AG","eff_temp_AG","eff_temp_HB","eff_AG"
"1",127.017574760263,120.385766341751,176.319065345584,4.36158086682916,6.2228220039929,20.4832170280687,1.10486788529673,1.16333719992843,1.84136860697573,31.0649037707915,17.2852686438221,5.76970338840673,0.0402281528930842,0.00588120345681527,0.00824390553799854
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
