"","mean_temp_AG","mean_temp_HB","mean_AG","mcse_temp_AG","mcse_temp_HB","mcse_AG","rhat_temp_AG","rhat_temp_HB","rhat_AG","ess_temp_AG","ess_temp_HB","ess_AG","eff_temp_AG","eff_temp_HB","eff_AG"
"1",71.514440446347,72.7167942016234,71.1238513589797,1.09215801128431,1.40488229457912,1.09972116189516,1.02955950862042,1.01133151044616,1.00731153806789,378.267359299357,245.219734668567,359.214110113716,0.489845301843987,0.0834344655515404,0.513254667067285
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
