"","mean_AG_potts","mean_HB","mean_Wolff","mean_SW","mean_AG_potts_lowrank","mcse_AG_potts","mcse_HB","mcse_Wolff","mcse_SW","mcse_AG_potts_lowrank","rhat_AG_potts","rhat_HB","rhat_Wolff","rhat_SW","rhat_AG_potts_lowrank","ess_AG_potts","ess_HB","ess_Wolff","ess_SW","ess_AG_potts_lowrank","eff_AG_potts","eff_HB","eff_Wolff","eff_SW","eff_AG_potts_lowrank"
"1",313.921246470588,156.59336617647,155.576096666666,158.055097941176,235.694482745098,0.47870473169052,76.7496996942555,1.42652655930306,1.12313849382402,67.2800384746557,1.00122814664958,1.75157405222723,1.00092399808539,1.00060766099448,1.52937549392308,3731.60762930336,6.30168815403014,10427.7650281089,19789.6777793438,7.13871346831171,100.484910310842,0.016533441482128,7.94883983665092,7.96891219128268,0.548920681915583
"2",313.921246470588,156.59336617647,155.576096666666,158.055097941176,235.694482745098,0.47870473169052,76.7496996942555,1.42652655930306,1.12313849382402,67.2800384746557,1.00122814664958,1.75157405222723,1.00092399808539,1.00060766099448,1.52937549392308,3731.60762930336,6.30168815403014,10427.7650281089,19789.6777793438,7.13871346831171,100.484910310842,0.016533441482128,7.94883983665092,7.96891219128268,0.548920681915583
