"","ess_Sumit","ess_Sumit_p","ess_MH","ess_MH_p","ess_SW","ess_Wolff","eff_Sumit","eff_Sumit_p","eff_MH","eff_MH_p","eff_SW","eff_Wolff"
"1",0.11242788916419,2150.51499783199,0.111564453799242,2150.51499783199,503.577030210649,389.712762105473,0.220446841498412,4498.27955411178,0.275229934129129,5296.50883032323,10.552568905187,10.3146435511563
"2",0.122025021069384,0.482398809026474,0.119311866332451,0.140614611710667,289.776051576138,409.385582932501,0.239264747194871,1.00904420650834,0.294342830473544,0.346320083026087,6.07232174599206,10.8353299494673
"3",0.443884665904955,0.426685669761017,0.300785905729438,0.244900736164594,144.376510640294,73.8597681353803,0.870362090009716,0.892507806852517,0.742039979596491,0.603166642853505,3.02544195906803,1.95486844457332
