"","mean_Sumit","mean_Sumit_p","mean_MH","mean_MH_p","mean_HB","mcse_Sumit","mcse_Sumit_p","mcse_MH","mcse_MH_p","mcse_HB","ess_Sumit","ess_Sumit_p","ess_MH","ess_MH_p","ess_HB","eff_Sumit","eff_Sumit_p","eff_MH","eff_MH_p","eff_HB"
"1",0.01476,-0.00752,0.37378,0.00176,0.0252999999999998,0.060693138665544,0.0129623864986666,0.396747714393277,0.011073128636544,0.140810957676627,34466.9429456676,759871.581125549,745.50120799641,1060205.9991328,6394.65308683699,1098.96830487095,25478.5267276539,57.5632158131739,74301.3525217461,45.8618339047212
"2",126.9312,127.6746,117.48036,129.99564,126.7376,0.609914575826058,0.634278488497552,3.6169724221233,4.43055686043954,1.43856337810517,97400.6971605952,94253.7867513553,2395.66989893509,2321.64815084977,18514.6188342589,3105.59248670711,3160.33351499985,184.979530455957,162.705736270921,132.785056867879
"3",15.8773784373831,15.9069379002656,15.9123601770705,15.942061615861,15.9555131044805,0.0164076302238397,0.0162205813695824,0.120521934546706,0.116201206291585,0.0385966731284345,60035.1393224045,61580.9267989516,1073.67298822545,1152.2380905143,10729.3387293818,1914.20270134886,2064.81111852708,82.9027093062662,80.7511451758565,76.9497803918859
