"","mean_Sumit","mean_HB","mean_Wolff","mean_AG_lowrank","mcse_Sumit","mcse_HB","mcse_Wolff","mcse_AG_lowrank","ess_Sumit","ess_HB","ess_Wolff","ess_AG_lowrank","eff_Sumit","eff_HB","eff_Wolff","eff_AG_lowrank"
"1",-0.5766,0.1242,-1.3387,-0.0162,0.275810446783834,0.88739775619616,1.09372980572482,0.281531957778036,6700.71107029942,630.017362171855,381.057280360714,6677.71308314805,718.960415267639,6.53952005575957,9.44777924678863,409.7510635791
"2",509.9288,495.872,455.6382,529.064,6.41208599662107,21.6790181366498,24.8917323598456,6.71372544507608,13847.6743959318,1360.20939593898,839.560930797043,13678.9383417126,1485.80197381131,14.1188436364857,20.8157322985414,839.353153446259
"3",0.248949803921568,0.23516862745098,0.195723725490196,0.267709803921568,0.00628635882021672,0.0212539393496566,0.0244036591763192,0.00658208376968241,13877.5050429913,1361.99221951939,842.316781316771,13684.3361025136,1489.00268701512,14.1373491749994,20.8840597356209,839.684365374899
