"","mean_Sumit","mean_HB","mean_Wolff","mean_AG_lowrank","mcse_Sumit","mcse_HB","mcse_Wolff","mcse_AG_lowrank","ess_Sumit","ess_HB","ess_Wolff","ess_AG_lowrank","eff_Sumit","eff_HB","eff_Wolff","eff_AG_lowrank"
"1",-122.564,0.121000000000009,0.255,-0.0454000000000155,106.042367278394,122.460430253225,0.83579507985895,122.451738931647,6.99558342739548,6.09307387344699,62362.3313695634,5.9837585064133,0.809112124380635,0.0634596039519557,47.1768918804186,0.358180205100797
"2",60094.4496,60102.618,60087.0444,60093.9436,20.6729490704736,83.567523450222,19.3983677324144,20.8472733753178,14446.6874290936,883.243388630121,16372.830520008,14304.5958824877,1670.90995016106,9.19901461886295,12.3859906814809,856.254991170184
"3",234.660586666666,234.692619607842,234.631546666666,234.65860235294,0.0810703885116607,0.327715778236163,0.0760720303231931,0.0817540132365398,14502.1390047367,889.273129205911,16465.5078435552,14332.0462087093,1677.32350274527,9.26181460402975,12.4561007619851,857.89813292893
