"","mean_temp_AG","mean_temp_HB","mcse_temp_AG","mcse_temp_HB","rhat_temp_AG","rhat_temp_HB","ess_temp_AG","ess_temp_HB","eff_temp_AG","eff_temp_HB"
"1",53.5498783741546,52.2589174237063,0.419242417814041,0.86157848133917,1.00314824351888,1.01416730145438,1316.85864700905,344.743086338194,1.80479610194705,0.114567375720798
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
