"","mean_temp_AG","mean_temp_HB","mcse_temp_AG","mcse_temp_HB","rhat_temp_AG","rhat_temp_HB","ess_temp_AG","ess_temp_HB","eff_temp_AG","eff_temp_HB"
"1",93.1237789667228,89.8111630315128,1.9090368595915,2.44777149670612,1.02466879893601,1.0189827313313,176.482194642169,132.8435047634,0.241874386196788,0.0441474603129988
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
