"","mean_temp_AG","mean_temp_HB","mcse_temp_AG","mcse_temp_HB","rhat_temp_AG","rhat_temp_HB","ess_temp_AG","ess_temp_HB","eff_temp_AG","eff_temp_HB"
"1",37.4200287817139,37.0656373220043,0.170707552214353,0.464389597546782,1.00070335561816,1.00586186067932,4061.66974769024,657.752928983336,5.56664585426624,0.21858894328156
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
