"","mean_temp_AG","mean_temp_HB","mcse_temp_AG","mcse_temp_HB","rhat_temp_AG","rhat_temp_HB","ess_temp_AG","ess_temp_HB","eff_temp_AG","eff_temp_HB"
"1",73.4975570651608,69.2499097541591,1.17672802610705,1.67472538607903,1.0157742599676,1.02465703512755,312.200127898745,173.414043289327,0.427880072883139,0.0576301386166188
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
