"","mean_temp_AG","mean_temp_HB","mcse_temp_AG","mcse_temp_HB","rhat_temp_AG","rhat_temp_HB","ess_temp_AG","ess_temp_HB","eff_temp_AG","eff_temp_HB"
"1",6.14834499267566,6.18322659866829,0.0122781541424334,0.0423265030623309,1.00000691942477,1.00034934715658,55866.2125236259,4801.00787485225,76.5663974809988,1.59550370938293
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
