"","mean_temp_AG","mean_temp_HB","mcse_temp_AG","mcse_temp_HB","rhat_temp_AG","rhat_temp_HB","ess_temp_AG","ess_temp_HB","eff_temp_AG","eff_temp_HB"
"1",108.167451815947,106.060176827793,2.66689559058768,2.84852112095015,1.04386569107201,1.0225636058342,127.518771853106,129.455792768696,0.174768478673306,0.0430216327378799
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
