"","mean_temp_AG","mean_temp_HB","mcse_temp_AG","mcse_temp_HB","rhat_temp_AG","rhat_temp_HB","ess_temp_AG","ess_temp_HB","eff_temp_AG","eff_temp_HB"
"1",127.191640581333,126.383422568092,3.87238332565452,3.63899560434638,1.07854356995008,1.04996515989602,65.7173053845644,97.7111424365477,0.0900676293981235,0.0324720338456753
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
